,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,name,enc
84,84.0,84.0,84.0,,,,,joy,"[-0.20158077776432037, 0.09086060523986816, 0.07213857769966125, -0.039205506443977356, -0.03130689635872841, -0.04965772107243538, -0.04466291144490242, -0.14795172214508057, 0.20840837061405182, -0.11111917346715927, 0.27427151799201965, 0.036626528948545456, -0.14604118466377258, -0.17241480946540833, 0.0464310348033905, 0.11139315366744995, -0.1388479471206665, -0.13883765041828156, -0.02312244288623333, -0.041560351848602295, 0.05048877000808716, -0.017887458205223083, 0.08024167269468307, 0.004522146191447973, -0.17422805726528168, -0.3935764729976654, -0.10386218130588531, -0.1485971361398697, 0.03229793906211853, -0.05034045875072479, -0.06802825629711151, -0.03266582638025284, -0.21632041037082672, -0.08479491621255875, -0.05409723147749901, 0.09333285689353943, 0.011598363518714905, -0.02765158750116825, 0.14860962331295013, -0.02616247534751892, -0.19673481583595276, -0.0585303008556366, -0.0054211001843214035, 0.21558275818824768, 0.17226406931877136, 0.016929809004068375, 0.08649396896362305, -0.08360588550567627, 0.08812882006168365, -0.160670667886734, 0.13582614064216614, 0.07250568270683289, 0.1009717807173729, -0.006802338175475597, 0.060377176851034164, -0.09148922562599182, -0.019583042711019516, 0.04441806674003601, -0.14712893962860107, 0.02692316472530365, 0.10773582011461258, -0.0236827339977026, -0.09344203025102615, -0.0028429976664483547, 0.22727349400520325, 0.1339932382106781, -0.08656050264835358, -0.11877486109733582, 0.11870627105236053, -0.11179458349943161, -0.0193192008882761, 0.04040931537747383, -0.1416555494070053, -0.2010335475206375, -0.31120017170906067, 0.08162389695644379, 0.3881477415561676, 0.08559413999319077, -0.1689213067293167, 0.04463975876569748, -0.12320839613676071, 0.0010993126779794693, 0.09441331028938293, 0.09092910587787628, -0.026444856077432632, 0.0788157731294632, -0.12113922089338303, 0.06371227651834488, 0.18401160836219788, -0.04114433750510216, -0.02698970027267933, 0.188239187002182, -0.01380712166428566, 0.030725140124559402, 0.030951984226703644, 0.08726533502340317, -0.07103326916694641, 0.02816101722419262, -0.07749103009700775, -0.008354293182492256, 0.13533394038677216, 0.006333933211863041, -0.0017512026242911816, 0.08186527341604233, -0.17708326876163483, 0.11788587272167206, 0.010145490057766438, 0.000876210629940033, 0.058477193117141724, -0.0313444584608078, -0.06566473096609116, -0.13075600564479828, 0.07666967064142227, -0.18549658358097076, 0.14758050441741943, 0.15681768953800201, -0.005884263198822737, 0.19358383119106293, 0.05665617436170578, 0.07716860622167587, 0.002908913418650627, 0.0194593146443367, -0.1554296761751175, -0.015053539536893368, 0.046109579503536224, 0.010870669037103653, 0.07168253511190414, 0.045751772820949554]"
85,85.0,85.0,85.0,,,,,joy,"[-0.17562608420848846, 0.09627198427915573, 0.049322307109832764, -0.020210672169923782, -0.0592857263982296, -0.024642035365104675, -0.021709371358156204, -0.17519399523735046, 0.1905597746372223, -0.0771854817867279, 0.2507433593273163, 0.059763044118881226, -0.12249018251895905, -0.1532915234565735, 0.08810006082057953, 0.054418426007032394, -0.14139331877231598, -0.14021983742713928, -0.050440024584531784, -0.05728473141789436, 0.015980791300535202, 0.016954252496361732, 0.08373631536960602, 0.028467511758208275, -0.18439142405986786, -0.37403836846351624, -0.08855526149272919, -0.14831659197807312, 0.0691947415471077, -0.05498667433857918, -0.011729402467608452, 0.0158518198877573, -0.21795885264873505, -0.09080816805362701, -0.029019232839345932, 0.10415253043174744, -0.033344000577926636, -0.01938101276755333, 0.1682899296283722, -0.02423502504825592, -0.16699570417404175, -0.046117667108774185, 0.01531465258449316, 0.2542378008365631, 0.2440139651298523, -0.017306668683886528, 0.0778081864118576, -0.06495840847492218, 0.13465918600559235, -0.23335464298725128, 0.11552613973617554, 0.07851628959178925, 0.09272319078445435, 0.02206779271364212, 0.08862324804067612, -0.07838921993970871, 0.007656984031200409, 0.04627908766269684, -0.18273362517356873, 0.077163927257061, 0.11330408602952957, -0.06080418825149536, -0.04311515390872955, 0.043634600937366486, 0.22443164885044098, 0.11252184957265854, -0.0673396959900856, -0.09977634996175766, 0.0986822172999382, -0.15139251947402954, -0.04388977587223053, 0.072771355509758, -0.1144440546631813, -0.2083388715982437, -0.3296970725059509, 0.08123544603586197, 0.43042150139808655, 0.1216336190700531, -0.17284663021564484, 0.055318836122751236, -0.11251284927129745, -0.008912917226552963, 0.11514067649841309, 0.0671558678150177, -0.0442134365439415, 0.020011357963085175, -0.15202170610427856, 0.07713857293128967, 0.22819045186042786, -0.006011882796883583, -0.04167799651622772, 0.2406407743692398, 0.016142379492521286, 0.02056300640106201, 0.08629702776670456, 0.11195234954357147, -0.07754437625408173, -0.01437983475625515, -0.12573130428791046, -0.022991690784692764, 0.09503576159477234, 0.0007490059360861778, 0.02752772718667984, 0.08746405690908432, -0.16866986453533173, 0.17987611889839172, -0.0023978790268301964, 0.005706962198019028, 0.030125591903924942, -0.0829031765460968, -0.07534006983041763, -0.07673794031143188, 0.09843598306179047, -0.21280886232852936, 0.14221949875354767, 0.11068963259458542, -0.005694813095033169, 0.20465339720249176, 0.037509486079216, 0.04581071063876152, -0.015935393050312996, 0.0066190194338560104, -0.10389231890439987, -0.022062217816710472, 0.028697654604911804, 0.014221301302313805, 0.06797544658184052, 0.05039606988430023]"
86,86.0,86.0,86.0,,,,,joy,"[-0.1603700816631317, 0.12092947214841843, 0.07299815863370895, -0.029016807675361633, -0.040250737220048904, -0.03593727946281433, -0.05435236543416977, -0.17332926392555237, 0.1766122728586197, -0.08306741714477539, 0.2870977818965912, 0.03836684674024582, -0.15422558784484863, -0.16777774691581726, 0.04159747436642647, 0.08585560321807861, -0.14966079592704773, -0.13777059316635132, -0.03159361705183983, -0.039482973515987396, 0.062274906784296036, 0.010233434848487377, 0.07312541455030441, -0.014669351279735565, -0.17346972227096558, -0.37683388590812683, -0.08480630815029144, -0.1449122428894043, 0.03956779092550278, -0.03924724459648132, -0.03993700444698334, -0.03247667849063873, -0.2140568494796753, -0.10055463016033173, -0.010575992986559868, 0.09113214910030365, -0.003988273441791534, -0.006285700015723705, 0.15843763947486877, -0.05317810922861099, -0.18680861592292786, -0.047550611197948456, 0.034710802137851715, 0.2211209535598755, 0.20919813215732574, 0.021789120510220528, 0.0743405818939209, -0.0960473120212555, 0.11591783165931702, -0.17897464334964752, 0.16014525294303894, 0.07564659416675568, 0.13123846054077148, 0.023716116324067116, 0.07379572838544846, -0.09942388534545898, -0.017910733819007874, 0.06385672092437744, -0.15596574544906616, 0.053096894174814224, 0.13169018924236298, -0.032741956412792206, -0.0577525831758976, 0.021810997277498245, 0.22628290951251984, 0.1084364727139473, -0.0828515887260437, -0.12965235114097595, 0.10221737623214722, -0.12424109876155853, -0.04488702118396759, 0.06502074748277664, -0.1448533535003662, -0.19418765604496002, -0.3284853398799896, 0.07175121456384659, 0.42398571968078613, 0.092604860663414, -0.18811960518360138, 0.026081927120685577, -0.09852664917707443, 0.012382151558995247, 0.13737067580223083, 0.0712154284119606, -0.014428948052227497, 0.04211137071251869, -0.12979775667190552, 0.05982040986418724, 0.21416379511356354, -0.04506443068385124, -0.07078046351671219, 0.2031601518392563, -0.011796411126852036, 0.044739484786987305, 0.057459913194179535, 0.08847785741090775, -0.058048367500305176, 0.019158776849508286, -0.11188727617263794, -0.015578058548271656, 0.09586825966835022, 0.02801371179521084, 0.011124460026621819, 0.09725382179021835, -0.1396314799785614, 0.11783567070960999, 0.004582916386425495, 0.03155308961868286, 0.04689314216375351, -0.04530720412731171, -0.07468273490667343, -0.12797653675079346, 0.0933898538351059, -0.19236521422863007, 0.17113903164863586, 0.1209118664264679, -0.005729352124035358, 0.17781545221805573, 0.055637553334236145, 0.06239115446805954, 0.021024903282523155, 0.00850753765553236, -0.14291490614414215, -0.018376506865024567, 0.044555939733982086, 0.01433563232421875, 0.10037942975759506, 0.03506423532962799]"
87,87.0,87.0,87.0,,,,,joy,"[-0.16912533342838287, 0.09502992779016495, 0.06412323564291, -0.025534234941005707, -0.026134926825761795, -0.05015234649181366, -0.050844673067331314, -0.16988688707351685, 0.17610277235507965, -0.10123616456985474, 0.261649489402771, 0.05143194645643234, -0.1553441733121872, -0.17047792673110962, 0.04934806004166603, 0.0831085741519928, -0.14247409999370575, -0.14867763221263885, -0.06269408762454987, -0.029032409191131592, -0.0014988158363848925, 0.011923499405384064, 0.12274347990751266, -0.01789187453687191, -0.1616857498884201, -0.4080303907394409, -0.0793340802192688, -0.13008825480937958, 0.01765577867627144, -0.04085564240813255, -0.01760116219520569, -0.01403631642460823, -0.21277670562267303, -0.058270424604415894, -0.02636861801147461, 0.09659327566623688, -0.020013907924294472, -0.004931765608489513, 0.1963077038526535, -0.034296710044145584, -0.21388836205005646, -0.06031658127903938, 0.04009968042373657, 0.2379881888628006, 0.1993253529071808, 0.02481651119887829, 0.07273144274950027, -0.09231293201446533, 0.11960052698850632, -0.17551492154598236, 0.16077768802642822, 0.08036716282367706, 0.0972171276807785, 0.005037585273385048, 0.07809852063655853, -0.0840722993016243, -0.01929248869419098, 0.040644023567438126, -0.13910306990146637, 0.03366177901625633, 0.125263512134552, -0.01598772406578064, -0.09151699393987656, -0.002439521485939622, 0.23878495395183563, 0.12684643268585205, -0.08735175430774689, -0.12601865828037262, 0.11913677304983139, -0.15134748816490173, -0.04831426218152046, 0.07277428358793259, -0.13587990403175354, -0.19577884674072266, -0.3258417844772339, 0.054038915783166885, 0.37179577350616455, 0.09746582061052322, -0.15618935227394104, 0.0209658183157444, -0.07806535065174103, 0.00360846146941185, 0.1067170798778534, 0.10599005222320557, -0.048287224024534225, 0.07994026690721512, -0.1153465062379837, 0.0562850683927536, 0.21643200516700745, -0.021012546494603157, -0.08255914598703384, 0.19234803318977356, 0.011269276030361652, 0.03354249149560928, 0.05419585853815079, 0.06495056301355362, -0.05210582911968231, 0.0022063697688281536, -0.15523311495780945, -0.011514797806739807, 0.11324262619018555, 0.03756066411733627, 0.009146666154265404, 0.08812616765499115, -0.13172785937786102, 0.1376699060201645, 0.00984633807092905, 0.010502737946808338, 0.07182128727436066, -0.015305730514228344, -0.07142876088619232, -0.1491992026567459, 0.07573895901441574, -0.18165847659111023, 0.16392351686954498, 0.11853581666946411, 0.02468922920525074, 0.17196233570575714, 0.0638437420129776, 0.08131841570138931, -0.0013363547623157501, 0.04440520331263542, -0.14334407448768616, -0.030205978080630302, 0.03983774781227112, 0.02682345174252987, 0.110254667699337, 0.04689236730337143]"
88,88.0,88.0,88.0,,,,,joy,"[-0.12831097841262817, 0.11272430419921875, 0.052167490124702454, -0.04264359921216965, 0.00941358134150505, -0.04953669011592865, -0.05982118099927902, -0.1761961281299591, 0.171305850148201, -0.09632061421871185, 0.24982298910617828, 0.04381284490227699, -0.15872722864151, -0.14276504516601562, 0.060055725276470184, 0.09037365764379501, -0.15992699563503265, -0.1307281106710434, -0.07519613206386566, -0.05900897830724716, 0.009063554927706718, 0.01746915839612484, 0.12630794942378998, -0.03357226029038429, -0.17154015600681305, -0.3810954689979553, -0.08302494883537292, -0.13974151015281677, 0.035856734961271286, -0.002844461239874363, 0.0015026004984974861, -0.0164636243134737, -0.22740253806114197, -0.04632741957902908, -0.016907062381505966, 0.0742567852139473, -0.01859199069440365, -0.017786923795938492, 0.18266141414642334, -0.02698739990592003, -0.15799422562122345, -0.05284811183810234, 0.040248338133096695, 0.18138834834098816, 0.21651042997837067, 0.03528355062007904, 0.08514916151762009, -0.11192281544208527, 0.11405567079782486, -0.20369909703731537, 0.1761661320924759, 0.06407997757196426, 0.09516473114490509, 0.04716692492365837, 0.0754200667142868, -0.09698392450809479, 0.010795129463076591, 0.0655585303902626, -0.18870428204536438, 0.044529009610414505, 0.12553538382053375, 0.008342912420630455, -0.09496448934078217, 0.02583715319633484, 0.24476797878742218, 0.15484744310379028, -0.09860517084598541, -0.09244734048843384, 0.13294821977615356, -0.1340986043214798, -0.02756759524345398, 0.056655026972293854, -0.11382515728473663, -0.19705846905708313, -0.3002943694591522, 0.05822812020778656, 0.37662404775619507, 0.1255730390548706, -0.1519889384508133, 0.012993534095585346, -0.08731549233198166, -0.003673762083053589, 0.09900480508804321, 0.05365762859582901, -0.0775766596198082, 0.029078932479023933, -0.09470023959875107, 0.07066720724105835, 0.21240173280239105, -0.003765607252717018, -0.08402412384748459, 0.2211916297674179, -0.008721640333533287, 0.038879744708538055, 0.04106467217206955, 0.08338014781475067, -0.06648507714271545, -0.018702037632465363, -0.13882538676261902, -0.03775392845273018, 0.09701058268547058, 0.035113926976919174, -0.004463548772037029, 0.09339413791894913, -0.13373877108097076, 0.16759124398231506, -0.009777616709470749, -0.0005594948306679726, 0.05578954145312309, -0.03126872330904007, -0.04545920714735985, -0.10537242889404297, 0.08397287875413895, -0.16596461832523346, 0.16520404815673828, 0.10367830842733383, 0.011206459254026413, 0.18609845638275146, 0.04726550355553627, 0.08498385548591614, -0.000439484603703022, 0.007282489910721779, -0.1708555519580841, -0.039202362298965454, 0.043585773557424545, 0.029471449553966522, 0.11433824151754379, 0.058889713138341904]"
89,89.0,89.0,89.0,,,,,joy,"[-0.1335495561361313, 0.11629465222358704, 0.05522654578089714, -0.017805159091949463, -0.005100851878523827, -0.0524655245244503, -0.047880619764328, -0.17884930968284607, 0.1942594051361084, -0.10390007495880127, 0.24125325679779053, 0.03141584247350693, -0.16654765605926514, -0.1432628035545349, 0.06275620311498642, 0.08591073006391525, -0.13833367824554443, -0.13685838878154755, -0.07182858884334564, -0.05650542676448822, 0.026258086785674095, -0.007543177343904972, 0.1254349797964096, -0.007224165368825197, -0.1806897521018982, -0.3904300630092621, -0.07936949282884598, -0.1515776365995407, 0.040529459714889526, -0.025675149634480476, -0.010774197988212109, -0.017269914969801903, -0.21466539800167084, -0.07167575508356094, -0.03433603048324585, 0.0939142256975174, -0.035496339201927185, -0.01655515469610691, 0.19288364052772522, -0.046812284737825394, -0.16885817050933838, -0.06108485162258148, 0.018789537250995636, 0.20797716081142426, 0.21602469682693481, 0.03644939512014389, 0.07890499383211136, -0.09526991844177246, 0.11489201337099075, -0.2149868905544281, 0.16004027426242828, 0.07880725711584091, 0.08776936680078506, 0.05401128530502319, 0.08581731468439102, -0.08204494416713715, 0.00851939432322979, 0.046849653124809265, -0.20351894199848175, 0.05339142307639122, 0.13248109817504883, -0.020990507677197456, -0.0987558588385582, 0.001082482747733593, 0.2476889193058014, 0.1457528918981552, -0.10154500603675842, -0.0850805714726448, 0.12233120203018188, -0.15557861328125, -0.028157329186797142, 0.05299731343984604, -0.11706412583589554, -0.20675021409988403, -0.31218838691711426, 0.05483324080705643, 0.3828667998313904, 0.14366942644119263, -0.15378376841545105, 0.019561897963285446, -0.09348181635141373, 0.003786630928516388, 0.10265674442052841, 0.05795140564441681, -0.03685312718153, 0.03140471130609512, -0.0993775874376297, 0.07217667996883392, 0.1857415735721588, -0.027737444266676903, -0.08210904151201248, 0.21307624876499176, -0.010942500084638596, 0.03563199192285538, 0.03573818877339363, 0.09163589030504227, -0.08286383748054504, -0.004963393788784742, -0.13816691935062408, -0.019188545644283295, 0.11095605790615082, 0.03702019900083542, 0.015223035588860512, 0.06251876056194305, -0.12420709431171417, 0.17350313067436218, -0.0017945326399058104, 0.012876171618700027, 0.06530117988586426, -0.02970060519874096, -0.0928247720003128, -0.11298288404941559, 0.1025523692369461, -0.19006887078285217, 0.18148955702781677, 0.11427919566631317, -0.0040154242888092995, 0.1854047179222107, 0.04647549241781235, 0.08860111981630325, 0.001850079745054245, 0.016441496089100838, -0.1595408022403717, -0.04711267724633217, 0.03822997212409973, 0.03321918472647667, 0.10631532967090607, 0.05636196583509445]"
90,90.0,90.0,90.0,,,,,joy,"[-0.16415312886238098, 0.11232329905033112, 0.07394350320100784, -0.015326203778386116, 0.004166563041508198, -0.03996159881353378, -0.04380359500646591, -0.16574539244174957, 0.18360525369644165, -0.08667735755443573, 0.22976668179035187, 0.03928380087018013, -0.15454818308353424, -0.14476287364959717, 0.07287630438804626, 0.08274360746145248, -0.13521330058574677, -0.13915562629699707, -0.0816558375954628, -0.06127915903925896, 0.0005513031501322985, 0.0005562163423746824, 0.12394071370363235, -0.008163828402757645, -0.18287938833236694, -0.389950692653656, -0.06626228243112564, -0.15043269097805023, 0.04566258192062378, 0.002607139991596341, -0.014543426223099232, -0.004381140228360891, -0.22684502601623535, -0.06663581728935242, -0.036649174988269806, 0.09549669921398163, -0.016033383086323738, -0.01981533318758011, 0.1901840716600418, -0.04465016350150108, -0.16467662155628204, -0.07614908367395401, 0.029613826423883438, 0.2022586464881897, 0.2288760542869568, 0.03206033632159233, 0.07882852852344513, -0.0626089796423912, 0.11762966215610504, -0.23429372906684875, 0.17122426629066467, 0.07298178970813751, 0.11358863860368729, 0.04865166172385216, 0.09142666310071945, -0.08661799132823944, 0.005869552493095398, 0.05072583258152008, -0.1953435093164444, 0.05437057465314865, 0.10438082367181778, -0.006572118028998375, -0.08858464658260345, 0.0019245370058342814, 0.24426978826522827, 0.15570060908794403, -0.09118319302797318, -0.07300044596195221, 0.14308056235313416, -0.13542404770851135, -0.01876179501414299, 0.05922926217317581, -0.11625942587852478, -0.20823076367378235, -0.30264827609062195, 0.06989496946334839, 0.38754355907440186, 0.15556958317756653, -0.15926048159599304, 0.016652045771479607, -0.0973324105143547, -0.01470071543008089, 0.08113892376422882, 0.05385679751634598, -0.046245601028203964, 0.017950741574168205, -0.08659272640943527, 0.06802215427160263, 0.20287685096263885, -0.0029069501906633377, -0.08378668874502182, 0.21556685864925385, -0.00037603825330734253, 0.014705950394272804, 0.022595977410674095, 0.08168186247348785, -0.05805354565382004, -0.0017065489664673805, -0.13558092713356018, -0.01935836672782898, 0.10606807470321655, 0.0436154268682003, 0.012413039803504944, 0.06872479617595673, -0.14838694036006927, 0.17374297976493835, 0.003247479908168316, 0.009463372640311718, 0.06733446568250656, -0.03138919174671173, -0.07301764190196991, -0.09505379945039749, 0.09989921003580093, -0.18450289964675903, 0.16821350157260895, 0.11194182187318802, -0.010005543008446693, 0.19559478759765625, 0.032047972083091736, 0.08308261632919312, 0.027502376586198807, 0.014389492571353912, -0.15238268673419952, -0.06284420937299728, 0.053119342774152756, 0.012885909527540207, 0.09702399373054504, 0.08330950886011124]"
91,91.0,91.0,91.0,,,,,joy,"[-0.11830149590969086, 0.08629630506038666, 0.05092182755470276, 0.011783094145357609, -0.020418353378772736, -0.029776688665151596, -0.07086831331253052, -0.17006631195545197, 0.16529837250709534, -0.0684589147567749, 0.21794255077838898, -0.0013358918949961662, -0.16664725542068481, -0.1429792046546936, 0.03556140512228012, 0.0673217624425888, -0.1251501739025116, -0.12799757719039917, -0.07720503211021423, -0.06800229102373123, 8.84784385561943e-05, -0.007433985825628042, 0.14468328654766083, -0.025425098836421967, -0.16441285610198975, -0.39590293169021606, -0.07213831692934036, -0.1806754320859909, 0.05697106570005417, -0.02581067383289337, -0.038519807159900665, -0.008489418774843216, -0.21845398843288422, -0.09207974374294281, -0.00255567766726017, 0.08539898693561554, -0.02598833292722702, 0.005409173667430878, 0.19998663663864136, -0.07189437747001648, -0.14066416025161743, -0.06102375686168671, 0.04278767108917236, 0.19145625829696655, 0.2043452262878418, 0.0960494726896286, 0.05968452990055084, -0.08209122717380524, 0.13462211191654205, -0.20689398050308228, 0.18708810210227966, 0.07873128354549408, 0.09893510490655899, 0.04316682368516922, 0.08993427455425262, -0.1002156212925911, -0.004794826731085777, 0.05458443611860275, -0.18083135783672333, 0.07814323902130127, 0.10366643965244293, -0.025786465033888817, -0.11013142764568329, -0.012609823606908321, 0.2675221860408783, 0.14276987314224243, -0.08549965173006058, -0.1043989434838295, 0.14324721693992615, -0.14679670333862305, -0.022750962525606155, 0.049220867455005646, -0.10901893675327301, -0.16924059391021729, -0.30446353554725647, 0.04772758483886719, 0.40864625573158264, 0.10850080102682114, -0.16482947766780853, 0.02160494029521942, -0.08066122233867645, -0.023364214226603508, 0.07048729062080383, 0.06395411491394043, -0.04600324481725693, 0.022047098726034164, -0.09168794006109238, 0.02653012052178383, 0.18778744339942932, -0.03986358642578125, -0.07536222040653229, 0.17606627941131592, -0.026839938014745712, 0.05691583827137947, 0.04071209207177162, 0.06747596710920334, -0.10628297924995422, -0.011882560327649117, -0.13968440890312195, -0.0348210372030735, 0.10149658471345901, 0.03843804448843002, 0.007190661504864693, 0.06283913552761078, -0.1204337626695633, 0.16113749146461487, -0.021737022325396538, 0.0006408588960766792, 0.06625346839427948, -0.03684921935200691, -0.06727027893066406, -0.11079935729503632, 0.11685069650411606, -0.20793284475803375, 0.18803143501281738, 0.09760482609272003, 0.022142045199871063, 0.1935829073190689, 0.034731827676296234, 0.09452226758003235, 0.026819482445716858, 0.059898361563682556, -0.18452942371368408, -0.07777819782495499, 0.0373295396566391, 0.010026510804891586, 0.07256163656711578, 0.0734739601612091]"
92,92.0,92.0,92.0,,,,,joy,"[-0.14832079410552979, 0.11077472567558289, 0.054029665887355804, -0.0034546253737062216, 0.002612839452922344, -0.06693035364151001, -0.06654490530490875, -0.15778104960918427, 0.18954341113567352, -0.10204043239355087, 0.22687363624572754, 0.0015885140746831894, -0.16565263271331787, -0.1557578295469284, 0.07694214582443237, 0.0809485912322998, -0.12847624719142914, -0.12194790691137314, -0.07779849320650101, -0.052157141268253326, 0.02489086613059044, -0.015661578625440598, 0.13203196227550507, 0.01367480494081974, -0.15297579765319824, -0.42321380972862244, -0.07333415001630783, -0.15904468297958374, 0.03792387247085571, -0.021607983857393265, -0.008416621014475822, 0.00570722296833992, -0.19866177439689636, -0.0687539130449295, -0.05359560251235962, 0.09530027955770493, -0.03898945450782776, -0.013938160613179207, 0.20203797519207, -0.06211736798286438, -0.1511455476284027, -0.06050051376223564, 0.0010625720024108887, 0.21284477412700653, 0.2134261131286621, 0.04567710682749748, 0.09524917602539062, -0.07276222109794617, 0.1415017694234848, -0.2549884617328644, 0.14662013947963715, 0.09246648848056793, 0.09917832911014557, 0.04827483370900154, 0.08401718735694885, -0.10387742519378662, 0.00629083625972271, 0.05905110016465187, -0.22735828161239624, 0.05600244924426079, 0.08331017941236496, -0.017869025468826294, -0.11857392638921738, 0.005811391863971949, 0.26700279116630554, 0.17949186265468597, -0.12130270898342133, -0.08116983622312546, 0.13504356145858765, -0.14236582815647125, -0.010599547065794468, 0.04731019586324692, -0.1223066970705986, -0.21002253890037537, -0.31621524691581726, 0.060381241142749786, 0.38102319836616516, 0.11524273455142975, -0.16547808051109314, 0.020421043038368225, -0.12403252720832825, -0.013723631389439106, 0.04116282984614372, 0.06020468473434448, -0.052529945969581604, -0.003675909712910652, -0.11616300046443939, 0.06055203452706337, 0.1579119861125946, -0.03433232381939888, -0.06930095702409744, 0.2050689309835434, 0.014472485519945621, 0.04419736936688423, 0.007676213979721069, 0.10474340617656708, -0.11264196038246155, -0.014982424676418304, -0.13697580993175507, -0.022324077785015106, 0.11349119246006012, 0.04230853170156479, -0.009020933881402016, 0.05300265550613403, -0.15258222818374634, 0.22701488435268402, 0.002498428337275982, 0.002803073264658451, 0.05919855087995529, -0.04752058908343315, -0.07139729708433151, -0.08205820620059967, 0.0952683687210083, -0.19605936110019684, 0.1650405079126358, 0.11036061495542526, 0.027258072048425674, 0.2305828034877777, 0.028494685888290405, 0.07665572315454483, 0.010020067915320396, 0.018186023458838463, -0.17941568791866302, -0.06421767920255661, 0.0319720022380352, 0.048318613320589066, 0.04755463823676109, 0.07826156914234161]"
93,93.0,93.0,93.0,,,,,joy,"[-0.12356391549110413, 0.11017952859401703, 0.01606098562479019, -0.0019196085631847382, 0.029637541621923447, -0.029784070327878, -0.02808278612792492, -0.1415589153766632, 0.17157235741615295, -0.0698406845331192, 0.19511888921260834, -0.026912344619631767, -0.2056405246257782, -0.13114534318447113, 0.054595865309238434, 0.053690552711486816, -0.14826542139053345, -0.14837780594825745, -0.0967889353632927, -0.10064877569675446, -0.023563889786601067, -0.0066109453327953815, 0.1075565367937088, -0.0009893830865621567, -0.19356349110603333, -0.3811796009540558, -0.07878994196653366, -0.17806020379066467, 0.07900352030992508, -0.020429320633411407, -0.039511214941740036, 0.005708020646125078, -0.23144927620887756, -0.09524421393871307, 0.0018257778137922287, 0.049560461193323135, -0.0006953582633286715, 0.005161996930837631, 0.21352390944957733, -0.05252808704972267, -0.10582240670919418, -0.06071776896715164, 0.08341334760189056, 0.2332245409488678, 0.19301320612430573, 0.07107700407505035, 0.04304704815149307, -0.044769737869501114, 0.11468829959630966, -0.2328430414199829, 0.16677911579608917, 0.10972091555595398, 0.10007049888372421, 0.06381374597549438, 0.09192411601543427, -0.12372522056102753, -0.009106430225074291, 0.07637340575456619, -0.20239287614822388, 0.11755780875682831, 0.08813577890396118, 0.00876602716743946, -0.11601339280605316, 0.018464867025613785, 0.2637929618358612, 0.15478205680847168, -0.10069809854030609, -0.12655481696128845, 0.16130754351615906, -0.16530483961105347, 0.0020353179425001144, 0.04347135126590729, -0.10494204610586166, -0.16969938576221466, -0.28455063700675964, 0.07354527711868286, 0.3810989260673523, 0.12107180058956146, -0.1432185173034668, 0.04764014482498169, -0.093709796667099, -0.054191771894693375, 0.07898031920194626, 0.03287762403488159, -0.08341764658689499, -0.015018226578831673, -0.07715820521116257, 0.05550674349069595, 0.20826485753059387, 0.019596047699451447, -0.08771206438541412, 0.16038066148757935, -0.03159686550498009, 0.021074164658784866, 0.03665556013584137, 0.062229275703430176, -0.12693557143211365, -0.03480169549584389, -0.15955737233161926, -0.006897554732859135, 0.08229383826255798, 0.005707354284822941, -0.025619668886065483, 0.09859855473041534, -0.1285114735364914, 0.15346287190914154, 0.002628576010465622, -0.03326728194952011, 0.03152873367071152, 0.0008579539135098457, -0.08846822381019592, -0.08553913980722427, 0.11020538955926895, -0.2197267711162567, 0.20497648417949677, 0.1070641279220581, 0.02707274630665779, 0.1647845059633255, 0.030820908024907112, 0.053518179804086685, 0.06396280229091644, 0.07321580499410629, -0.18363825976848602, -0.10326801985502243, 0.04113040491938591, -0.01983093097805977, 0.06241314485669136, 0.05508778244256973]"
